X1 X2 X3 X4 X5 X6 Y7 Y8 Y9 Y10 Y11 Y12
18.7731746005354 28.8299055517454 27.3181196889815 45.2074288704467 51.0759938179155 67.7806272371145 20.7411749584156 18.924155856961 24.639788258586 28.5015643259357 34.4312164593527 30.1021432529123
17.7167858099939 22.9819033706429 32.9015426861434 33.8431071815649 46.1631373901405 51.7628460999654 18.4006782035965 20.3999026882276 28.425934211665 30.584347451236 36.522894765343 32.7345749857176
27.4757038988032 32.8348212210422 46.426118718943 58.092341958218 68.6337374241797 83.9347821857964 19.1519900838348 28.5182717213573 28.2372874106426 30.5612049314579 38.4175948843462 37.1311702101577
25.6638862871158 27.679692742653 35.3689748853119 44.1138744682161 63.5819540806119 77.6202816948654 23.3187529088652 23.0736109579974 29.601440380325 31.6869332404183 42.6457841253851 43.1792007643235
17.2450746516742 26.7324357458518 37.2500077135146 45.0453502887411 62.8642545534865 73.5426403035275 12.8058152059847 21.4879760495857 19.1575017287412 27.1244615569391 30.1712594242787 34.4351455550927
18.3308814675774 22.6077039063761 30.6910685417192 40.5776097089137 47.9649305996425 65.1723765864571 20.0505284699337 26.9429436712288 30.54002684199 32.4233525651713 35.4310245653117 42.0557395843297
21.8262347684099 30.3080349995963 39.7936970626558 54.8524615647984 64.238660865862 88.5860672624724 19.7076660168556 29.5493738256888 23.4801602795156 27.147712753441 32.683973349039 41.4209427877401
16.7252886401176 18.3831119737952 28.3019698794933 31.4850123071268 42.5887083382784 48.0865655514182 23.2294302707126 18.4319292983183 24.1909342164233 34.3360694444189 29.2853497539283 33.0704362900455
23.556136748834 36.6705350010536 43.5682941925988 55.3866061156057 68.2998716382071 91.9916041905782 23.072172037317 27.8099466814595 29.2151764780483 34.8628750551053 32.3221511428488 49.6428310569427
12.3369173697679 23.3068616306756 29.4137565092905 33.8688102926704 46.8796158460704 57.1870359827087 13.7583681774434 18.2054782515195 23.1525738598148 22.4919417837411 33.5346998200636 28.9599037371425
17.4665396606785 20.8987233924098 39.3080643008738 45.4884757409322 60.2855899837847 73.0859476079396 19.4423813222159 26.1293711373903 30.5272345345363 41.1171779601704 42.4606843125237 42.2972789163385
24.6689900051788 28.198790361709 41.6046823301637 56.670513826645 67.6931181834133 83.9955689379395 19.7035503369136 25.5332575718081 27.7272845292875 35.7536397269543 38.5452616282655 42.9195958276805
25.4104266909219 31.6535460801543 35.4497641843309 45.3087359774303 61.2644276267002 71.3125671362838 27.0832444369097 28.0139476042166 26.3101115265488 28.7539080815116 40.2873123438508 41.4563544963969
18.311440024004 23.0211233081579 33.154097525367 44.1793124695203 54.6115843452464 67.1963158981491 19.1746238878795 20.7236717583405 21.9576065207356 25.8819619241993 34.0830672230625 32.2029877139865
18.722299915789 20.3965604657006 39.6533777654103 47.0478775305403 58.5320589903122 73.4939504250794 15.9759208005449 25.646299271236 28.6030017046676 29.2132977248412 33.8735453199914 42.4430499770787
18.7350640575874 23.9639342210586 36.1608377428049 42.7187035333189 64.9310411734078 73.0411715773508 23.7936498179259 19.1220351977198 26.8384483159281 29.2212819498025 39.090327106531 39.4345740735509
18.0262176705524 23.4001158185242 30.7192789544862 34.7045909871255 51.1084327428223 55.3603961915439 19.8762513018088 32.3229512847686 30.6441737579983 28.3822612247279 28.3274595645077 33.1048653060725
22.0441535848425 22.5176192874217 27.9001234644157 35.3488646676971 45.1949212292333 51.0083473480718 11.1339650392916 16.191078510492 26.8275552158552 26.1016357374224 21.9716153016819 24.8758591782748
22.9199991111222 25.2009107770327 36.918900627865 50.9056103846241 59.5012290722639 78.7913841806293 21.5568292912643 26.3904454303871 27.1219368655261 32.7572467212862 37.7159091670289 41.1028772701566
19.5403062029087 26.6460682219224 40.6854902508613 41.1792295352708 62.3101088026084 74.1592348417608 20.6673834968093 24.9975134197671 26.1623854947611 28.7344190377083 36.7820052411646 39.1646844333374
18.5098452528327 27.7051133826568 32.7129099606212 44.3350739344225 50.1310141954533 71.6301432376402 18.1179680440267 15.650925414132 28.4551711549029 30.1625449756325 31.1252730315712 34.9998984622804
25.7460236379363 33.3676308921796 35.2336420457866 46.3570555893503 55.6785869046131 62.5245446678705 18.5823514936952 21.9747371433876 26.0000331527841 31.4786829062203 34.4853834192233 36.6574755302535
21.6932619247972 21.4468402039899 33.4037087943227 45.205596163146 52.3731313310678 58.0041213704513 20.4857906164224 23.0091523119096 23.8287750721697 29.8264785978734 36.2232841475726 36.2082884918979
15.7867606504224 20.6344951276508 28.8675525272621 37.0199289055328 44.2577805735017 60.6719483780159 15.8360779754061 25.5636265645933 25.0295221607336 32.1668091723106 30.4266947867573 36.2110129056375
16.514973356295 26.7274882112011 24.6929917896478 27.1628681718469 34.0802914967148 42.0807372156724 23.474497218461 24.3809264378561 27.2446637851925 24.7539636160755 33.8215002341479 34.143001274035
23.107605123373 28.9385427492816 40.420681281554 46.4329233224283 57.861084507865 74.9321471379241 20.8302234439006 21.7178941843457 30.9754591804557 26.6156699122352 35.6504260214661 40.607583586916
24.7581684057305 32.3492903943144 43.3963769158488 46.337360996247 61.0712573949869 74.9310969509498 13.6128769325511 23.2639525200714 29.7045859846922 27.7099980772295 37.8588972633616 45.318201159777
20.7653667487368 26.8550358743343 32.2672054275847 34.1297841923885 39.082757912293 53.4997004343396 14.0997449445212 26.3059052531921 20.8276028135311 25.5690909623199 28.9676732874068 31.3463581056561
18.9599099857682 26.0553366796563 35.8704001169162 44.7623903032524 51.6624694031465 64.9456142539864 17.5776353584397 24.1290575448549 22.4123869397465 32.5619349226671 37.0240828831725 38.0629649429348
19.7737831117735 28.7655023116718 40.1471156012613 49.6163999585225 56.3737263836205 67.1070684228931 18.8950737189511 25.6666053506909 32.2580296555856 34.7900911313708 35.8035735147265 44.7099181544825
22.3440149681705 28.5630489034784 32.7086490993803 49.2119483780272 53.4244395752749 71.2902382654607 17.9100889311685 22.5287450581114 20.198463273935 24.2295361555109 30.3591168144637 30.9816157955932
20.0740731637887 29.2172220837861 44.1311148549302 50.8809791322511 65.0502598580212 86.8040143771199 24.7852652060517 17.2079673392473 25.9293251766259 31.1886319763745 32.7713781611722 38.4395990502447
25.3076457723224 20.2643540702898 32.4128497772047 43.5245872270407 54.0741501713783 64.6003030599203 22.3420590977881 30.5312357383911 24.6774141800996 34.9180625254039 32.0353504717373 33.3243797803726
21.3697815742737 23.8936395779763 36.4389849385401 48.6453993901682 51.1199956348843 68.309300272642 22.3895486971573 25.6898680141969 20.9467583288882 30.8378960069074 31.4599122987222 35.4131914940639
23.0948970079599 32.2041361739676 47.3072366786866 54.08374144938 66.4458261265565 84.3571271064819 23.43303735897 26.4155522945989 30.3700418096116 32.9387107131357 39.2360360292409 48.0316055462628
25.0811285903925 26.8894060762458 32.5058596163281 45.2256678493825 53.2416336502988 70.1682311944166 18.4847831519429 21.8396208836474 23.1474943590856 28.3248481066277 31.3941611485419 39.9613897028025
22.2142871146103 29.7923146265077 36.9248522664081 41.4038888991157 52.187050146099 62.790378908784 22.9062431704152 25.5686950984083 26.503111431083 30.5368320286041 32.2538807615543 30.8858201873341
20.1490705168836 24.1966407239698 29.398813957834 44.0777493443091 55.7199788532346 67.2725329517514 18.8427545324928 25.7913533646547 28.5770648954667 30.6846998878826 28.9703300058354 28.5412989616992
18.4943218660822 24.9529272267537 28.7670649933409 38.7285651138779 51.9101303331223 64.6362880843988 21.5446825917998 29.4195773461321 29.0159570640276 30.7647348309261 36.8026806861406 37.7809649757982
25.3037588541117 25.6762194057753 38.2150169372791 55.006618577863 64.9064173645926 76.4415412873052 13.7852064523917 19.8600176348083 28.0415458049383 31.123035631989 32.0738792996855 31.6493467523105
16.1981241766336 29.5653855878709 33.2061594496502 43.9972771114636 63.4589269787684 68.820923446108 17.5713166706948 15.2798396975229 29.8061025542021 25.2464028640151 33.0922996117342 35.5490136978348
22.8684863120396 27.1672364834692 35.7138470548651 42.9300409863359 58.9361881679169 74.9020356238851 17.5671072546721 21.1470075795079 27.8830246506495 28.6611683176241 31.5690593971091 36.4549008750665
17.870374023852 17.8887378582316 31.7356825340665 43.5741728044327 46.0431527185014 65.9671506851681 20.0918162974723 24.3966151892594 26.2066572631164 30.8202202609079 30.898809912918 40.0303683877427
22.0270730319182 28.3463178574519 43.1618187986191 44.9785259775375 61.8628612801527 75.3255923662395 17.4457167233334 17.4645419537636 23.4586418968948 34.8468096309971 32.4606748770373 41.0850995713086
14.7354096730784 23.4907727997741 25.4501699849394 36.5706894020032 54.9326373457597 64.7847439265707 20.6438302937578 15.2052143235953 21.3458525539569 26.8557847537224 30.2753461893787 36.8984957997131
23.1184751706264 25.3663303018128 30.727253656538 35.1916132917595 46.0044297867174 63.4596446388899 17.477767172125 19.7618085150562 23.0818991957547 29.7454319401123 27.1684591523376 35.7278990706646
26.4426716227336 27.8968936947452 32.475358733483 46.4402460686524 54.5016234274355 59.9558512894244 23.7766886692662 25.4716438816367 33.3208042982957 33.1719027272962 40.8123722161475 39.7449696713728
17.4312521433922 23.9629650048939 35.5834444498624 33.7134169908522 48.8205029448028 58.9536001450687 23.9499102879505 28.5306891610744 30.9904216566491 28.3740000670858 33.9316772091023 37.716357111362
25.0367119808956 25.0001885547104 36.6435334461289 42.8613886994177 50.5473678257426 68.9910299169242 25.9110397264522 26.5682937747543 33.2086995866834 32.7871546491211 32.9511470625162 41.6694432713788
13.3545143584515 20.8483389170891 28.7597135429564 42.3806241442064 49.9986935381098 60.3703279992933 22.323092678979 26.1892244226421 32.3989398137769 21.3372615659548 35.7413592198209 37.6357928992828
17.3072610988723 17.4446519962817 21.0202520279575 32.5021625633435 37.7215910266142 42.1184027040255 24.7902564570637 21.5840986103782 25.6502080341 27.3015519323605 31.2180086152291 31.5981620642785
17.6177880510938 28.4680678973757 34.3844079167217 49.2442752375086 55.86836102849 72.7840101765865 29.6341805366062 27.3142981875663 32.3743983730332 37.8222904082958 44.2830473078247 44.5749617338913
18.6823302879703 28.3974232056989 24.6925918718788 35.9085922415968 45.1068045777578 58.0533883525259 24.3032228909975 20.2488314849362 23.9990859561139 29.1002558944963 34.9918137895466 36.3425637168858
19.7549572321969 29.377985443153 46.4683088179964 57.3760771026528 77.6169017615236 89.2752439944154 20.5960122742418 25.8762089218229 32.3061498913519 34.7749787883197 41.1021116500393 47.834871813091
26.3971051116005 36.7424390394172 47.584460322079 54.3244834255791 70.8314168634137 87.1687901033714 20.1221633255877 25.4722890324065 29.659497470779 38.2275993936602 32.4969318084958 41.5644121508022
20.1219855766873 23.5225192263348 36.8237624901604 41.2494804726658 46.8158320196938 59.8606606208711 19.2569539555708 24.46889726895 25.3856238439774 28.9706651137983 26.3799736429011 37.821878994586
23.1541434309053 26.7630794281088 33.2230618229879 44.9543355773299 56.3265852971633 56.9537655545865 23.9980807453004 27.0652009892496 26.3199384676014 34.6677989108098 34.8193530260142 37.9230080999371
20.5504113821117 28.1183470728252 34.8181465756158 45.1235459315903 63.3487706409879 76.0453752328747 18.188062927487 24.0427929684306 23.6871443978069 31.4959912062974 35.052093086652 45.0589380713767
23.4313190517294 29.7476779040697 43.5825791922556 51.396531093776 56.3334225171427 78.6449218587485 20.2627960207535 24.5122941865217 29.3736879984042 31.9893407326063 36.2327184480346 37.6290439442754
21.615508055565 27.2315349371324 40.2465236414718 40.0366217014188 53.9414312825441 68.6924527834908 21.3029170552924 20.8109286989899 31.8833585088358 33.4943823621972 34.8693704946389 38.4356491302175
25.9709988937277 29.5918060377183 28.035688438579 41.2425009260391 56.4024245645668 64.1905381999586 15.2126876272191 23.8031571058826 22.796082851102 27.7023634826747 29.3545446339835 30.280729095688
20.8222165531656 26.6939411388911 31.0271693001395 39.1761890765317 43.6370465093466 54.1325872100703 20.1375952959943 23.3566343498446 31.7024583997687 28.6734423190922 32.2107148103639 37.192375599253
20.6648040078935 22.1386881860418 29.3186004064233 41.6548068790282 54.1995264011434 64.3242796580477 20.1011562595096 20.8719675729301 23.1740873822554 25.4208566310128 32.1658087404418 32.9501891246822
27.6348155151506 31.5573330941713 42.9766211771406 56.9150648135418 67.0236504228188 89.5907331957121 21.3987034715686 23.7718838764119 41.0484157112466 37.9603520059546 42.4235596780494 48.5554655351642
25.3490660159349 28.8582076447422 38.2621305748382 46.98496481261 58.1719175544684 74.2221318904796 16.82031609653 21.0116314295524 25.3010895819884 30.0801926778562 35.678910651949 39.9564145092547
23.2542896982216 27.871940668224 40.1325329186969 53.6880692133565 65.8230252419098 81.8003841823663 14.0950916856445 13.6022964322544 19.6407670585429 24.4498526280152 21.1875507444004 38.4311188094303
12.3559995313004 23.2273976207068 28.4400170604936 37.7089392318422 52.5266766281247 55.3710113503289 9.77314605511077 20.1249514740743 22.5532438426218 25.7473211121475 31.5131330118083 32.9793247142506
21.6370655039194 27.6755090165516 31.029072198173 40.9526791893975 54.4892541337831 62.1704834709218 18.2359728670352 19.8415044647973 24.5396422645363 30.5993427109534 36.9781113901294 39.9525291702315
19.0213728718132 24.6000458239656 25.2603345320513 36.0140786222823 42.9882660255557 53.6858276551102 17.7060555497488 20.062425257398 25.2099891530836 24.3324927685879 31.2030905154222 30.8530651576934
17.5405073134537 21.9499443968299 31.4572984802594 46.6506280733457 49.072765014904 60.4358903876198 29.6345005872976 29.1581127619994 34.6904298600463 29.8198485087496 29.2310933693721 33.5113085933858
21.3183413339989 23.0624188910974 32.6636974541551 36.9529415582656 50.7816780674459 61.1960874959401 13.3474728469172 18.6287145989749 22.3545173665247 30.2813127127717 34.4051494223787 36.9058374462189
17.1281688300431 21.7066119622627 25.7433719430798 39.9558893832634 54.6067589724286 53.2287313078567 14.5952635787272 15.0893803248371 17.1710980235072 21.4834596755829 23.3398971473841 32.3756270440512
17.5276136410083 28.8432608165493 37.2752741658864 48.4377877209861 51.3346629300367 70.2558117492024 16.6907459117767 21.7807561002949 23.8481490404621 25.6307681827076 27.845941539936 31.1292538020809
15.9661252651393 24.4141257408338 29.0164455584706 37.2425232092056 38.761104291991 46.5592140078284 17.3012139840502 19.6548144976414 24.7340263933418 22.6261502011687 24.8323503717155 33.8378214029503
19.4593923953736 22.5385568467608 35.0662853099119 39.8668615194082 51.0108828921583 69.8908643253884 19.8467407534367 28.992108220115 20.9410701250467 34.1452692343359 35.3837483914493 43.8297006949405
20.6723168746799 25.7568255701653 31.8361332583222 41.6193608678359 50.7768709624594 53.6912113585106 21.0627007974548 18.9839315249514 26.2780130519208 27.9850276485121 31.3964698291947 39.2053560328856
23.9667353841911 34.0813401910982 37.871618104185 47.1580274700043 57.8328227246616 70.4686095635433 25.2607372406178 22.025316938177 26.1732916723101 30.8314815880135 38.7929127358704 39.4952786277149
17.9150513611104 22.4937147520039 30.3244066833962 41.5865210001993 50.036894749875 58.0512301600361 21.9274861436909 25.6959277024895 24.2544914007263 26.3335823213501 32.6563117051182 37.4675380805515
19.3075422711527 23.8728152250623 36.9344374706322 50.8230754540227 56.2908731354219 75.9942801552143 27.5118464726316 19.9559724301221 24.099014849958 31.4621704180924 36.9686834271227 38.3257047111183
14.2172470519407 22.3064251882243 26.5102964359299 33.9050858731503 49.5937304449831 58.1348053609908 17.5649287108994 20.1718753468115 20.175549236205 19.0144125158485 26.4455508604672 30.1173675791109
18.7970028666974 29.2493190810212 35.458069318186 40.6606076053774 60.7467509234288 68.9236305403165 19.2846181332104 28.1737755867737 27.3248097679781 33.3302821117262 40.771389272286 38.5588260076803
25.9328079589324 29.984332086349 39.2044394426418 43.67137918 56.7151456708686 70.4140287306177 25.1292122019035 25.2601466295367 25.3348957107917 22.7304543704222 34.2489238247989 38.3447208943266
21.4384563527973 28.8532648744364 33.1295909170263 44.1966075129831 58.484051988345 72.0166725343156 16.5963538847677 20.8171329482322 22.3019936307651 22.3471047164107 31.6927711153174 36.4967925613244
23.433299978928 30.3312676864404 40.517938666561 49.5617986802585 64.4533970731379 81.7161269184321 19.7096071084508 19.2927366331095 25.9707790071658 33.9828958196122 39.8494803136773 46.7656900245248
13.0173999413737 23.5231868566092 28.2315727309297 39.5111159178407 41.2225895335806 56.2918517890543 21.5551134101852 27.1714421434423 25.1191391011424 27.2661253019729 33.2713928923343 43.0168119931716
17.9279171685487 23.1193636872097 37.2679373520991 49.3164500207369 55.1029081527604 64.0864194220418 18.4544881564021 25.163303627081 27.8745315176318 29.7849222108231 34.7429392318545 34.5918487620814
20.4941142151544 25.79081552332 38.1251078229394 50.2452332915151 56.7859956422374 73.4017040646761 24.4890598853423 24.1858467038853 25.8526127048166 29.0545230456739 38.7106128974307 39.3782812946797
20.3834923257889 30.2420411523596 35.1692536873176 36.7863862376418 50.5763061230391 67.8787925803098 21.7422504270318 24.5807883353401 25.5826415811896 26.5405611460063 25.5815309634425 34.3106515585431
17.6548827893025 20.805133562203 33.3574952150696 48.1408499077334 49.3688550768676 65.7258064980912 17.9046387042359 16.948126866163 27.722756381434 22.5611496122965 33.7281329463798 42.0857590562727
22.8226338395383 27.1530429773532 42.1563244035462 52.6637695242943 62.1125764851583 78.1920546434818 19.2626221274615 26.6761272497942 27.1616406763747 34.8501086832256 33.3385706206026 37.9136662067252
15.4089548060601 29.7491624623706 36.8979061350831 52.3671174543656 61.0704464662568 79.8547818653381 18.1660267110604 27.6638857398579 26.5075114428199 34.2098672275568 38.2423718321497 46.6549111589044
28.3971417591356 36.9455238527992 47.307671840498 59.7528648576555 67.6548425459651 89.6195604071434 26.5492612091912 31.4970806234731 31.7215375605794 39.2162206738571 46.4515402509809 55.3613097132298
20.6317486095626 28.8523936851279 42.2115027348367 49.9713505082912 63.9693247180851 81.6593669395246 25.0316021713553 23.7844409117865 28.1811143657452 33.509031063527 38.5093975905126 43.2892021809404
23.8224469805238 35.0148695351422 39.2294935298953 48.3968921419966 62.1404903108424 80.9261983307703 22.8851668846879 26.161195674204 23.3167702493119 36.7267520879025 33.2059431322332 49.9407625300566
30.1792395864157 38.8952726593458 48.1310161707281 67.3194934593892 82.2226663884974 104.750205748883 22.0270090917783 23.2448021420923 26.2957262684449 32.7092516144339 40.470555076011 43.904726795256
17.4274056738546 29.9288858355126 36.5366679235522 50.1990795689097 57.7141759911767 77.497630430377 27.7657681920245 32.0014106638642 25.6003458212806 32.9675821000919 37.1688718983195 48.4078525417682
17.0924070351489 23.1077160895509 35.7067713444232 49.3329501763498 56.8553567760272 76.2796565885288 20.536460080778 23.7809732605872 23.9636790386947 29.8742171655188 40.1689939529845 37.9278136849135
22.3921781332274 27.5968023343334 34.9950013563312 54.3316256475714 61.4435495146935 71.0907276354299 13.5607795507918 18.1523472924147 29.1364435767742 31.7823270342272 34.1948433629702 44.2528558053416
25.3338071772529 20.2829848768566 23.7041344207434 41.5649957554351 50.9097240183124 60.826237865217 20.9306483950877 21.1442726241765 21.1882883609995 32.357084937799 26.7727711636103 32.8597062763831
17.6346356967235 24.207741893428 35.31997635736 46.0247608522804 62.2488857778873 71.3142787587875 17.109877049094 21.8048373087236 26.0090458002025 29.7202054694569 28.1017163069168 39.2574254027925
14.1700503349768 22.2811968269744 36.9007135116401 39.6496033276633 53.7869649736587 63.2274226202066 21.685510498605 22.9678388528827 28.1778103008801 29.5372909301357 39.6834267763008 38.0284156281028
21.5952619994881 34.4541369145749 37.6988399419975 50.6622785627279 61.1933935541017 77.0457398605292 13.9773633191103 22.8611000711249 27.8537028446103 32.0683267883872 33.3383596580908 38.4047180413572
18.9448427451759 30.5169873152091 33.8124018728559 53.6478678169445 69.2498215800827 87.9636886726309 20.9279666476709 22.1266556376561 31.2512243794134 33.1272056171355 45.0307240134951 35.3666198183839
17.9262727496389 27.8055771150242 31.1216305444788 37.0803601209374 48.5073049555498 55.9212544106778 14.4597123910633 18.6247921281993 23.68390078557 21.8531751668329 24.3866596299623 31.5535480155501
18.0281284370855 28.8723866715309 28.8355684970419 37.2130008132631 48.3401020897196 62.8924218749281 18.8635404367863 22.8765514154683 24.310633254029 20.5926555359897 26.781946479712 31.2147953964984
22.9141388126554 31.5013101882679 43.1292448457198 53.9900347949949 63.1119179302568 81.5026005692238 16.2523323303524 21.2150977057174 26.5337157374355 26.6473966350499 35.9288338027018 41.793251935017
20.3909930370378 31.5523297813565 33.5331226311175 44.1737777159457 47.8777778610042 55.9089529601798 23.2844536486111 21.7882819093859 22.2283507633157 31.3671380463573 33.6367809504247 35.7811596595287
19.1541774017617 29.0644493825339 37.1132727000226 47.8703877552573 58.4639725739057 68.9716006961123 19.387560812652 23.9013939537692 25.899234438911 26.9641265198253 31.8267727892789 39.0985963328401
24.386108768179 38.3311908066815 40.5014660557444 51.4501629412377 61.6735350942255 82.8368543434033 15.7641530114519 22.3786932007371 29.6410141549791 27.1317589239178 33.9755424259968 39.6149905272901
14.420428671122 13.2258042713639 29.7409539238828 37.4191376790506 46.4948591202169 54.3198958666114 23.5656178210036 23.153557598915 24.0197668620495 28.1825156230358 23.3125732356657 27.5757759150172
20.0098408306049 25.2637472925894 33.6694340461019 39.7148383048293 54.9711921726555 71.2673710732468 25.0135583126682 24.6372746474333 25.541869855089 28.5579424245425 33.6802981721317 41.2117667507264
19.6996616550565 25.4115688685019 25.8281490268358 28.0054069505904 38.9236502113798 52.0574992543232 18.3578793734755 18.8368315359924 25.3252421431628 27.2363425405249 31.8118913729293 33.3844896895458
15.9435982894584 23.9578189212705 35.2601363250761 36.4858290768554 49.4947444726757 61.9574709067278 26.244259935003 24.3718907976649 29.2367936731726 24.7250620171613 40.188328403499 35.8260597901023
16.6298107970248 28.4399391347153 39.1866995627151 36.3264769136423 54.3612860956193 60.7680471775227 26.5409981555498 24.1303100909213 23.342177689675 28.8204785375362 30.5677282682749 37.2985462012882
12.9060713187857 30.3917689622096 38.3237759296954 39.6584483537458 53.2672328024272 71.3429390411377 17.8392308787213 20.600704980543 26.1690285903925 32.5555244196348 37.7164536783691 34.0714575656269
15.8308758132967 31.5483601327083 38.527928935966 50.1991506634394 67.5406617581871 77.6616223530867 17.0920121404423 22.0274853946814 28.1618106336422 22.6211762338112 36.2057644886993 34.5057589356026
17.7905837937236 27.3653787514296 41.856679595518 44.6004572298906 63.4872252664381 72.6342801640016 19.2018220851441 23.9988877703604 19.7029756183014 26.7022373836534 35.1969235430011 28.0639126231103
16.3482543518378 23.4277980764948 26.899531679891 34.1202329898245 49.5074510001072 52.8986739409811 26.9456285131031 23.3857980673714 26.4271287030012 26.1908952426208 26.7902320459833 32.3211098172777
18.7725938188528 29.8190660128206 32.3177919500968 51.3936710214343 61.23088716495 82.1851643512941 22.3089199497885 18.6905286475059 19.9775168325581 28.867543256062 37.7947845578641 37.7044872164921
17.0071236709583 29.2229534324171 36.1428339648526 47.8527200827303 62.4691552112119 72.4854163567399 24.3801902545106 24.0618476593935 25.7034002378247 31.3409467103596 30.5617616068719 36.4614597539896
18.4986236515651 27.5342277661762 32.7662682806821 43.7205024298982 55.453280035749 62.2811186787885 18.468242443737 21.6906151365753 28.2442835274384 27.7179456983517 29.350477475611 41.3168037197102
21.1340118841074 25.8084557660018 35.7628689996831 40.9018179356457 48.7735821924352 66.4697639156494 21.8024865956665 26.4861245886883 27.9464280794211 25.0785433559782 29.3835028599317 38.0751542369749
18.2310933716503 24.1030463381721 36.4819761224566 42.3291214020826 57.0671769721103 66.9235607643235 13.9309791905756 22.1268714269914 26.2317796262469 30.3716980133722 28.2512173215246 42.4572241268879
20.2215178509912 28.2488131470353 33.524106662571 46.2601704408529 50.9165665221604 74.1888271622979 17.8562353053793 28.2133949118882 34.731311968754 33.3530410815022 38.0180935088607 47.4779765269746
22.6416205838466 28.8838935629368 40.5906989942073 51.7099673467004 68.3647015534039 84.2040047628681 25.8147263526442 26.4270862206931 30.6156283593808 35.0046561816146 37.5645737935253 40.6523535793349
31.6844163102577 28.9903449395282 39.3692008262587 64.2272576674625 75.4803392817943 96.5243825411878 23.4148671731965 30.8249806482555 28.0167695362753 30.7987740175 42.4510416831994 49.8339942254047
20.1409747606222 21.7179420415734 36.2614119735025 40.791328073451 46.2363376195028 63.6041778374981 17.5691501613857 23.1384113210811 18.8297122416454 27.2051807085069 29.6373710159992 32.4784161259126
18.8871322896563 27.0634168539579 37.5817984300884 47.0627950414165 53.3563029554709 60.9382955154719 22.9583561070557 20.5129972748288 22.3411841404143 37.4915838197925 37.2381424310603 44.170039940501
18.4810888795696 24.7876552833564 39.3972626476539 50.3515998683018 63.0904003571127 77.8212258416131 23.6106946682271 20.2447238250429 21.3309368040666 24.5626295063351 28.7504593206943 30.294900727664
21.0700062316407 20.0891972360347 30.7294231725897 34.5958782521983 40.2448109763137 47.5214495279233 19.3904709785366 18.4444449573146 21.5966339808337 27.3442269399966 26.6140011371292 33.8345329272378
15.2309376850091 31.5485169566359 33.0862009100965 47.3319398660183 52.9699970864601 69.6136026615623 22.4075410611632 27.0279633627763 29.2458860696256 35.8772582752625 43.9294676005471 42.5367667339361
22.8575948593539 29.1255762902914 34.4613120186479 44.782154261204 57.9615423148952 70.2371405027596 18.1992801275993 21.5062097913732 25.1594526981603 23.7238657364482 26.1260576107125 38.7981373420723
16.7597759535442 23.9697451740197 37.729534766873 50.4319237711001 55.6686284338382 72.9932156431428 19.6771733298385 29.4831788048585 30.9304086563786 35.9178137100554 37.3527406282744 37.920582829555
